"build","date","time","subject","group","blockcode","blocknum","trialcode","trialnum","stimulusitem1","stimulusitem2","values.pointsthisturn","values.newtotalscore","response","latency","values.leftoption","values.rightoption","values.leftpic","values.rightpic","values.selecteddirn","values.selectedoption","values.turnnum","values.choicert","values.largegainpic_category","values.smallgainpic_category","values.smalllosspic_category","values.largelosspic_category","values.largegainpic","values.smallgainpic","values.smalllosspic","values.largelosspic","values.risky1pic","values.risky2pic","values.safe1pic","values.safe2pic"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","smallgain","106","hammer.jpg","2","2","19","0","2500","risky2","safe1","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","right","safe1","35","1601","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","safe2question","108","light-red-triangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","2","19","2","889","risky2","safe2","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>light-red-triangle-safe.jpg","right","safe2","36","1161","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","smallgain","109","hammer.jpg","2","2","21","0","2500","risky2","safe2","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>light-red-triangle-safe.jpg","right","safe2","36","1161","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","risky1question","111","dark-blue-circle-risky.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","2","21","5","1221","safe2","risky1","<%values.imagespath%>light-red-triangle-safe.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","right","risky1","37","2031","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","largegain","112","animal-silhouette-dog2nohead.jpg","10","10","31","0","2500","safe2","risky1","<%values.imagespath%>light-red-triangle-safe.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","right","risky1","37","2031","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","safe2question","114","light-red-triangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","10","31","2","1969","risky2","safe2","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>light-red-triangle-safe.jpg","right","safe2","38","861","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","largegain","115","animal-silhouette-dog2nohead.jpg","10","10","41","0","2500","risky2","safe2","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>light-red-triangle-safe.jpg","right","safe2","38","861","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","safe2question","117","light-red-triangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","10","41","2","814","risky1","safe2","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-red-triangle-safe.jpg","right","safe2","39","1499","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","smallgain","118","hammer.jpg","2","2","43","0","2500","risky1","safe2","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-red-triangle-safe.jpg","right","safe2","39","1499","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","safe1question","120","dark-red-rectangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","2","43","2","790","risky1","safe1","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","right","safe1","40","1790","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","smallloss","121","face-03.jpg","2","-1","42","0","2500","risky1","safe1","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","right","safe1","40","1790","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","safe1question","123","dark-red-rectangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","-1","42","2","575","risky2","safe1","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","right","safe1","41","759","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","smallloss","124","face-03.jpg","2","-1","41","0","2500","risky2","safe1","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","right","safe1","41","759","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","safe2question","126","light-red-triangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","-1","41","2","623","risky1","safe2","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-red-triangle-safe.jpg","right","safe2","42","809","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","smallloss","127","face-03.jpg","2","-1","40","0","2500","risky1","safe2","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-red-triangle-safe.jpg","right","safe2","42","809","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","risky2question","129","light-blue-star-risky.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","-1","40","5","1363","safe1","risky2","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-blue-star-risky.jpg","right","risky2","43","4503","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","largeloss","130","house.jpg","-9","-9","31","0","2500","safe1","risky2","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-blue-star-risky.jpg","right","risky2","43","4503","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","risky1question","132","dark-blue-circle-risky.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","-9","31","5","981","safe2","risky1","<%values.imagespath%>light-red-triangle-safe.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","right","risky1","44","1598","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","largegain","133","animal-silhouette-dog2nohead.jpg","10","10","41","0","2500","safe2","risky1","<%values.imagespath%>light-red-triangle-safe.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","right","risky1","44","1598","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","risky1question","135","dark-blue-circle-risky.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","10","41","5","701","safe1","risky1","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","right","risky1","45","5239","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","smallloss","136","face-03.jpg","2","-1","40","0","2500","safe1","risky1","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","right","risky1","45","5239","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","risky1question","138","dark-blue-circle-risky.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","-1","40","5","721","safe1","risky1","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","right","risky1","46","3010","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","largeloss","139","house.jpg","-9","-9","31","0","2500","safe1","risky1","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","right","risky1","46","3010","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","safe2question","141","light-red-triangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","-9","31","5","669","risky2","safe2","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>light-red-triangle-safe.jpg","right","safe2","47","949","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","smallgain","142","hammer.jpg","2","2","33","0","2500","risky2","safe2","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>light-red-triangle-safe.jpg","right","safe2","47","949","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","risky2question","144","light-blue-star-risky.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","2","33","5","610","safe2","risky2","<%values.imagespath%>light-red-triangle-safe.jpg","<%values.imagespath%>light-blue-star-risky.jpg","right","risky2","48","2203","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","largegain","145","animal-silhouette-dog2nohead.jpg","10","10","43","0","2500","safe2","risky2","<%values.imagespath%>light-red-triangle-safe.jpg","<%values.imagespath%>light-blue-star-risky.jpg","right","risky2","48","2203","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","safe2question","147","light-red-triangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","10","43","2","1517","safe2","risky1","<%values.imagespath%>light-red-triangle-safe.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","right","risky1","49","1314","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","smallloss","148","face-03.jpg","2","-1","42","0","2500","safe2","risky1","<%values.imagespath%>light-red-triangle-safe.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","right","risky1","49","1314","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","safe2question","150","light-red-triangle-safe.jpg","Why did you choose this machine? Press:              1 = 'To avoid -9'             2 = 'To avoid -1'             3 = 'To gain  2'             4 = 'To gain  10'","-1","42","2","991","safe2","risky2","<%values.imagespath%>light-red-triangle-safe.jpg","<%values.imagespath%>light-blue-star-risky.jpg","left","safe2","50","1201","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","testblock","2","largegain","151","animal-silhouette-dog2nohead.jpg","10","10","52","0","2500","safe2","risky2","<%values.imagespath%>light-red-triangle-safe.jpg","<%values.imagespath%>light-blue-star-risky.jpg","left","safe2","50","1201","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","attentionQuiz","3","attentionQuizLargeGain","1","What value did this stamp map too? Please type in the number.","animal-silhouette-dog2nohead.jpg","10","52","10","7999","safe2","risky2","<%values.imagespath%>light-red-triangle-safe.jpg","<%values.imagespath%>light-blue-star-risky.jpg","left","safe2","50","1201","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","attentionQuiz","3","attentionQuizSmallGain","2","What value did this stamp map too? Please type in the number.","hammer.jpg","10","52","2","2055","safe2","risky2","<%values.imagespath%>light-red-triangle-safe.jpg","<%values.imagespath%>light-blue-star-risky.jpg","left","safe2","50","1201","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","attentionQuiz","3","attentionQuizLargeLoss","3","What value did this stamp map too? Please type in the number.","house.jpg","10","52","-9","6740","safe2","risky2","<%values.imagespath%>light-red-triangle-safe.jpg","<%values.imagespath%>light-blue-star-risky.jpg","left","safe2","50","1201","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","attentionQuiz","3","attentionQuizSmallLoss","4","What value did this stamp map too? Please type in the number.","face-03.jpg","10","52","2","2319","safe2","risky2","<%values.imagespath%>light-red-triangle-safe.jpg","<%values.imagespath%>light-blue-star-risky.jpg","left","safe2","50","1201","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","07:27:31","5004","13","thankYouAndPaymentBlock","4","thankYouAndPaymentTrial","1","Thank you for participating in this study.","0","10","52","57","4737","safe2","risky2","<%values.imagespath%>light-red-triangle-safe.jpg","<%values.imagespath%>light-blue-star-risky.jpg","left","safe2","50","1201","animals","tools","faces","places","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>dark-blue-circle-risky.jpg","<%values.imagespath%>light-blue-star-risky.jpg","<%values.imagespath%>dark-red-rectangle-safe.jpg","<%values.imagespath%>light-red-triangle-safe.jpg"
"5.0.10.0","103117","09:57:10","TESTTTTT","11","initial_instructions","1","instructions_main","1","slide01.jpg","0","0","0","57","1029","NA","NA","NA","NA","NA","NA","0","NA","animals","faces","places","tools","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","103117","09:57:10","TESTTTTT","11","initial_instructions","1","instructions_main","2","slide02.jpg","0","0","0","57","557","NA","NA","NA","NA","NA","NA","0","NA","animals","faces","places","tools","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
"5.0.10.0","103117","09:57:10","TESTTTTT","11","initial_instructions","1","instructions_main","3","slide03.jpg","0","0","0","57","620","NA","NA","NA","NA","NA","NA","0","NA","animals","faces","places","tools","<%values.imagespath%>animal-silhouette-dog2nohead.jpg","<%values.imagespath%>face-03.jpg","<%values.imagespath%>house.jpg","<%values.imagespath%>hammer.jpg","<%values.imagespath%>dark-red-rectangle-risky.jpg","<%values.imagespath%>light-red-triangle-risky.jpg","<%values.imagespath%>dark-blue-circle-safe.jpg","<%values.imagespath%>light-blue-star-safe.jpg"
